t,y_bin,x_bin,y,x,dy,dx,speed,count
0,0,6,40.0,520.0,10.166666666666666,2.5,10.469532516359607,6
0,0,7,40.0,600.0,12.5,1.5,12.589678312014172,4
0,0,8,40.0,680.0,10.0,-0.3333333333333333,10.005554013202422,3
0,0,9,40.0,760.0,10.0,-1.0,10.04987562112089,4
0,1,5,120.0,440.0,2.3333333333333335,-3.0,3.80058475033046,3
0,1,6,120.0,520.0,14.25,1.75,14.35705401536123,4
0,1,7,120.0,600.0,8.666666666666666,0.0,8.666666666666666,6
0,1,9,120.0,760.0,8.0,0.0,8.0,4
0,2,2,200.0,200.0,4.666666666666667,-1.6666666666666667,4.955356249106169,3
0,2,3,200.0,280.0,10.0,-0.6666666666666666,10.022197585581939,3
0,2,4,200.0,360.0,13.0,2.0,13.152946437965905,4
0,2,9,200.0,760.0,10.666666666666666,-8.666666666666666,13.743685418725534,3
0,2,10,200.0,840.0,11.0,-10.666666666666666,15.322459912748272,3
0,3,1,280.0,120.0,6.666666666666667,2.0,6.960204339273701,3
0,3,2,280.0,200.0,5.8,1.4,5.966573556070519,5
0,3,3,280.0,280.0,9.2,0.6,9.219544457292887,5
0,3,4,280.0,360.0,12.5,-0.5,12.509996003196804,4
0,3,8,280.0,680.0,14.333333333333334,-7.0,15.951314818673865,3
0,4,2,360.0,200.0,4.666666666666667,1.6666666666666667,4.955356249106169,6
0,4,3,360.0,280.0,8.6,-0.4,8.609297300012352,5
0,4,4,360.0,360.0,5.833333333333333,2.5,6.346477588219923,6
0,4,5,360.0,440.0,8.0,4.0,8.94427190999916,3
0,4,6,360.0,520.0,8.75,1.75,8.923284148787374,4
0,4,7,360.0,600.0,7.75,-0.25,7.754031209635412,4
0,4,9,360.0,760.0,9.0,-3.3333333333333335,9.597453365925313,3
0,5,2,440.0,200.0,1.25,4.75,4.911720676097125,4
0,5,3,440.0,280.0,3.25,4.25,5.350233639758174,4
0,5,4,440.0,360.0,-0.3333333333333333,4.0,4.013864859597431,3
0,5,7,440.0,600.0,4.333333333333333,1.3333333333333333,4.533823502911814,3
0,5,8,440.0,680.0,5.666666666666667,-1.3333333333333333,5.821416398857661,3
0,6,1,520.0,120.0,-1.8333333333333333,6.0,6.27384340823957,6
0,6,2,520.0,200.0,-1.4,1.2,1.8439088914585773,5
0,6,3,520.0,280.0,0.625,1.375,1.5103807466993215,8
0,6,4,520.0,360.0,-0.6666666666666666,2.6666666666666665,2.748737083745107,3
0,6,5,520.0,440.0,-2.3333333333333335,3.3333333333333335,4.068851871911234,3
0,6,6,520.0,520.0,-4.75,1.5,4.981214711292819,4
0,6,7,520.0,600.0,-0.6666666666666666,1.0,1.2018504251546631,3
0,7,2,600.0,200.0,-2.3333333333333335,-0.3333333333333333,2.3570226039551585,6
0,7,3,600.0,280.0,-3.0,-4.333333333333333,5.270462766947299,6
0,7,4,600.0,360.0,-1.0,2.0,2.23606797749979,4
0,7,6,600.0,520.0,-0.3333333333333333,-1.3333333333333333,1.3743685418725535,3
0,7,7,600.0,600.0,0.0,0.3333333333333333,0.3333333333333333,3
0,7,8,600.0,680.0,-1.6666666666666667,2.3333333333333335,2.8674417556808756,3
0,8,2,680.0,200.0,-4.125,-1.0,4.244481711587412,8
0,8,3,680.0,280.0,-4.8,-3.6,6.0,5
0,8,4,680.0,360.0,-3.5,0.0,3.5,4
0,8,5,680.0,440.0,-3.3333333333333335,0.6666666666666666,3.39934634239519,3
0,8,6,680.0,520.0,-1.6666666666666667,-1.0,1.9436506316151003,3
0,8,7,680.0,600.0,-4.0,0.25,4.00780488547035,4
0,8,8,680.0,680.0,-5.0,-0.3333333333333333,5.011098792790969,3
0,8,9,680.0,760.0,-5.0,-2.3333333333333335,5.517648452415616,3
0,9,1,760.0,120.0,-7.333333333333333,-1.0,7.401201103724839,3
0,9,2,760.0,200.0,-8.333333333333334,-1.1666666666666667,8.414603707576227,6
0,9,3,760.0,280.0,-6.4,-3.4,7.247068372797377,5
0,9,4,760.0,360.0,-8.0,-2.3333333333333335,8.333333333333334,3
0,9,5,760.0,440.0,-7.75,-1.5,7.893826701923472,4
0,9,6,760.0,520.0,-5.25,-1.0,5.344389581607987,4
0,9,7,760.0,600.0,-6.333333333333333,-2.0,6.641619615057091,3
0,9,8,760.0,680.0,-7.0,-0.6666666666666666,7.031674369909662,3
0,9,9,760.0,760.0,-7.333333333333333,-3.3333333333333335,8.055363982396381,3
0,9,10,760.0,840.0,-5.333333333333333,-6.0,8.027729719194863,3
0,9,11,760.0,920.0,-1.3333333333333333,-4.666666666666667,4.85340659285368,3
0,10,1,840.0,120.0,-9.0,-4.0,9.848857801796104,4
0,10,2,840.0,200.0,-8.6,-3.4,9.247702417357514,5
0,10,3,840.0,280.0,-9.833333333333334,-4.333333333333333,10.745800213209915,6
0,10,4,840.0,360.0,-13.0,-3.25,13.400093283257396,4
0,10,5,840.0,440.0,-8.333333333333334,-3.3333333333333335,8.975274678557508,3
0,10,7,840.0,600.0,-8.666666666666666,-2.0,8.894442709417556,3
0,10,10,840.0,840.0,-8.666666666666666,-8.0,11.79453734196942,3
0,11,1,920.0,120.0,-8.5,-4.25,9.503288904374106,4
0,11,2,920.0,200.0,-7.6,-6.0,9.682974749528164,5
0,11,3,920.0,280.0,-9.333333333333334,-3.0,9.803627446568496,3
0,11,5,920.0,440.0,-6.5,-6.25,9.017344398435716,4
0,12,1,1000.0,120.0,-4.666666666666667,-4.666666666666667,6.599663291074444,3
0,12,2,1000.0,200.0,-3.6666666666666665,-3.6666666666666665,5.185449728701348,3
0,12,3,1000.0,280.0,-7.5,-3.25,8.173891362135908,4
0,12,4,1000.0,360.0,-12.25,-3.25,12.673791855636576,4
0,12,5,1000.0,440.0,-12.0,-7.0,13.892443989449804,3
0,12,6,1000.0,520.0,-1.0,1.6666666666666667,1.9436506316151003,3
0,12,7,1000.0,600.0,-11.0,-6.333333333333333,12.692955176439847,3
0,12,8,1000.0,680.0,-11.0,-7.333333333333333,13.220354676701294,3
0,12,10,1000.0,840.0,-8.0,-9.333333333333334,12.292725943057185,3
0,12,11,1000.0,920.0,-14.0,-7.0,15.652475842498529,3
0,13,2,1080.0,200.0,0.3333333333333333,-4.666666666666667,4.6785562825394,3
0,13,3,1080.0,280.0,-4.75,-2.5,5.367727638395972,4
0,13,4,1080.0,360.0,-8.5,-4.5,9.617692030835672,4
0,13,5,1080.0,440.0,-10.75,-4.5,11.653862020806665,4
0,13,6,1080.0,520.0,-9.8,-4.6,10.825894882179487,5
0,13,7,1080.0,600.0,-9.666666666666666,-3.6666666666666665,10.338708279513881,3
0,13,8,1080.0,680.0,-8.75,-3.75,9.519716382329886,4
0,13,9,1080.0,760.0,-6.75,-2.75,7.2886898685566255,4
0,14,1,1160.0,120.0,-2.25,-2.25,3.181980515339464,4
0,14,2,1160.0,200.0,1.0,-3.5,3.640054944640259,4
0,14,4,1160.0,360.0,-2.75,-2.25,3.553167600887974,4
0,14,5,1160.0,440.0,-5.5,-2.25,5.942432162002357,4
0,14,6,1160.0,520.0,-7.333333333333333,-1.0,7.401201103724839,3
0,14,7,1160.0,600.0,-7.333333333333333,-0.3333333333333333,7.340905181848413,3
0,14,8,1160.0,680.0,-5.75,2.25,6.174544517614234,4
0,14,11,1160.0,920.0,-11.0,1.3333333333333333,11.080513425729775,3
0,15,3,1240.0,280.0,1.5,-3.25,3.5794552658190883,4
0,15,4,1240.0,360.0,0.75,-2.75,2.850438562747845,4
0,15,5,1240.0,440.0,-3.25,-1.0,3.400367627183861,4
0,15,6,1240.0,520.0,-4.0,-0.6666666666666666,4.055175020198813,3
0,15,7,1240.0,600.0,-4.5,2.0,4.924428900898052,4
0,15,8,1240.0,680.0,-3.3333333333333335,4.333333333333333,5.467073155618908,3
0,15,9,1240.0,760.0,-4.0,3.75,5.482928049865327,4
0,15,10,1240.0,840.0,-5.333333333333333,4.0,6.666666666666667,3
0,16,3,1320.0,280.0,3.0,-4.5,5.408326913195984,4
0,16,4,1320.0,360.0,3.5,-2.0,4.031128874149275,4
0,16,5,1320.0,440.0,0.5,-3.25,3.2882366094914763,4
0,16,6,1320.0,520.0,0.0,-1.6666666666666667,1.6666666666666667,3
0,16,7,1320.0,600.0,0.0,1.75,1.75,4
0,16,8,1320.0,680.0,-1.0,2.25,2.462214450449026,4
0,16,9,1320.0,760.0,-1.75,4.25,4.596194077712559,4
0,16,10,1320.0,840.0,-0.3333333333333333,5.0,5.011098792790969,3
0,16,11,1320.0,920.0,-7.666666666666667,7.0,10.381607668264959,3
0,17,2,1400.0,200.0,-1.25,-2.0,2.358495283014151,4
0,17,3,1400.0,280.0,3.5,-4.0,5.315072906367325,4
0,17,5,1400.0,440.0,-0.3333333333333333,-1.0,1.0540925533894598,3
0,17,6,1400.0,520.0,1.3333333333333333,0.6666666666666666,1.4907119849998598,3
0,17,7,1400.0,600.0,1.6666666666666667,1.6666666666666667,2.3570226039551585,3
0,17,8,1400.0,680.0,3.3333333333333335,3.3333333333333335,4.714045207910317,3
0,17,9,1400.0,760.0,6.666666666666667,2.3333333333333335,7.06320670013903,3
0,17,10,1400.0,840.0,4.75,5.0,6.896557112066861,4
0,17,11,1400.0,920.0,5.5,5.25,7.603453162872775,4
0,18,3,1480.0,280.0,0.3333333333333333,-4.0,4.013864859597431,3
0,18,6,1480.0,520.0,1.0,0.8,1.2806248474865698,5
0,18,7,1480.0,600.0,6.0,0.75,6.046693311223912,4
0,19,4,1560.0,360.0,5.0,0.0,5.0,3
0,19,7,1560.0,600.0,5.0,3.75,6.25,4
0,19,9,1560.0,760.0,9.8,0.0,9.8,5
1,0,4,40.0,360.0,2.0,-9.25,9.46374661537385,4
1,0,5,40.0,440.0,1.8,-5.6,5.882176467941097,5
1,0,6,40.0,520.0,3.0,-4.2,5.1613951602255765,5
1,0,7,40.0,600.0,2.0,-3.5,4.031128874149275,4
1,0,8,40.0,680.0,5.75,-3.0,6.485560885536423,4
1,0,9,40.0,760.0,5.0,-2.5,5.5901699437494745,4
1,1,4,120.0,360.0,3.5,-8.0,8.73212459828649,4
1,1,5,120.0,440.0,4.5,-6.333333333333333,7.769241347204443,6
1,1,6,120.0,520.0,5.5,-7.0,8.902246907382429,4
1,1,7,120.0,600.0,6.5,-7.0,9.5524865872714,4
1,1,8,120.0,680.0,8.0,-8.333333333333334,11.551815634108971,3
1,1,9,120.0,760.0,7.75,-9.5,12.260199835239229,4
1,1,10,120.0,840.0,3.25,-8.75,9.334077351297235,4
1,2,2,200.0,200.0,4.25,-3.75,5.667892024377317,4
1,2,4,200.0,360.0,5.0,-8.5,9.86154146165801,4
1,2,5,200.0,440.0,6.25,-7.5,9.762812094883317,4
1,2,6,200.0,520.0,0.3333333333333333,-3.3333333333333335,3.3499585403736303,3
1,2,7,200.0,600.0,5.5,-7.0,8.902246907382429,4
1,2,8,200.0,680.0,6.333333333333333,-6.0,8.724168218868268,3
1,2,10,200.0,840.0,1.0,-10.6,10.647065323364933,5
1,3,1,280.0,120.0,6.6,-3.4,7.424284477308234,5
1,3,2,280.0,200.0,5.6,-4.6,7.247068372797375,5
1,3,3,280.0,280.0,-1.4,-6.8,6.942621983083912,5
1,3,4,280.0,360.0,3.75,-9.75,10.44629120788809,4
1,3,7,280.0,600.0,3.3333333333333335,-6.333333333333333,7.156970184527963,3
1,3,8,280.0,680.0,3.25,-5.0,5.963430220938282,4
1,3,9,280.0,760.0,5.333333333333333,-2.6666666666666665,5.962847939999439,3
1,4,1,360.0,120.0,6.75,-2.0,7.0400639201643616,4
1,4,2,360.0,200.0,5.0,-4.166666666666667,6.508541396588879,6
1,4,3,360.0,280.0,3.0,-8.2,8.73155198117723,5
1,4,4,360.0,360.0,1.0,-7.0,7.0710678118654755,4
1,4,5,360.0,440.0,1.6666666666666667,-4.0,4.333333333333333,3
1,4,6,360.0,520.0,3.75,-1.75,4.138236339311712,4
1,4,7,360.0,600.0,0.6666666666666666,-3.0,3.073181485764296,3
1,4,9,360.0,760.0,3.25,-2.75,4.257346591481601,4
1,5,1,440.0,120.0,6.5,-0.5,6.519202405202649,4
1,5,2,440.0,200.0,4.25,-4.0,5.836308764964376,4
1,5,3,440.0,280.0,3.4,-9.2,9.808159868191382,5
1,5,4,440.0,360.0,4.5,-6.5,7.905694150420948,4
1,5,5,440.0,440.0,2.0,-3.0,3.605551275463989,4
1,5,6,440.0,520.0,0.6666666666666666,-3.3333333333333335,3.39934634239519,3
1,5,7,440.0,600.0,-0.5,-1.75,1.8200274723201295,4
1,5,8,440.0,680.0,2.6666666666666665,-0.3333333333333333,2.6874192494328497,3
1,6,1,520.0,120.0,2.1666666666666665,-0.5,2.223610677354389,6
1,6,2,520.0,200.0,2.6,-1.8,3.1622776601683795,5
1,6,3,520.0,280.0,2.857142857142857,-5.428571428571429,6.13454587245254,7
1,6,4,520.0,360.0,5.5,-6.5,8.514693182963201,4
1,6,5,520.0,440.0,0.25,-3.25,3.2596012026013246,4
1,6,6,520.0,520.0,-1.3333333333333333,-0.6666666666666666,1.4907119849998598,3
1,6,7,520.0,600.0,0.4,-1.6,1.6492422502470645,5
1,6,8,520.0,680.0,-0.6666666666666666,-2.3333333333333335,2.42670329642684,3
1,6,11,520.0,920.0,1.0,-1.0,1.4142135623730951,3
1,7,1,600.0,120.0,-2.6,1.2,2.863564212655271,5
1,7,2,600.0,200.0,-0.7142857142857143,-2.0,2.1237241067597865,7
1,7,3,600.0,280.0,1.5,-3.0,3.3541019662496847,8
1,7,4,600.0,360.0,-0.25,-5.5,5.50567888638631,4
1,7,5,600.0,440.0,-1.3333333333333333,-4.333333333333333,4.533823502911814,3
1,7,6,600.0,520.0,0.3333333333333333,-2.0,2.0275875100994063,3
1,7,7,600.0,600.0,2.0,-0.3333333333333333,2.0275875100994063,3
1,7,8,600.0,680.0,-1.3333333333333333,-0.3333333333333333,1.3743685418725535,3
1,7,10,600.0,840.0,4.0,-2.3333333333333335,4.630814663149935,3
1,8,1,680.0,120.0,-5.75,0.0,5.75,4
1,8,2,680.0,200.0,-4.142857142857143,-2.2857142857142856,4.731570046194055,7
1,8,3,680.0,280.0,-1.0,-5.5,5.5901699437494745,4
1,8,4,680.0,360.0,-0.75,-6.0,6.046693311223912,4
1,8,5,680.0,440.0,-1.6666666666666667,-4.0,4.333333333333333,3
1,8,6,680.0,520.0,-0.3333333333333333,-2.0,2.0275875100994063,3
1,8,7,680.0,600.0,0.25,-1.5,1.5206906325745548,4
1,8,9,680.0,760.0,-1.75,0.0,1.75,4
1,8,10,680.0,840.0,0.0,-1.0,1.0,3
1,9,1,760.0,120.0,-10.571428571428571,-2.0,10.758954505007274,7
1,9,2,760.0,200.0,-8.0,-3.4285714285714284,8.703740692415895,7
1,9,3,760.0,280.0,-3.7142857142857144,-5.285714285714286,6.460239459768579,7
1,9,4,760.0,360.0,-2.0,-6.333333333333333,6.641619615057091,3
1,9,5,760.0,440.0,-3.6666666666666665,-3.6666666666666665,5.185449728701348,3
1,9,6,760.0,520.0,-2.75,-0.25,2.7613402542968153,4
1,9,7,760.0,600.0,-3.3333333333333335,-3.3333333333333335,4.714045207910317,3
1,9,8,760.0,680.0,-2.3333333333333335,-2.6666666666666665,3.5433819375782165,3
1,9,10,760.0,840.0,0.0,-0.3333333333333333,0.3333333333333333,3
1,9,11,760.0,920.0,4.666666666666667,-1.6666666666666667,4.955356249106169,3
1,10,1,840.0,120.0,-14.5,-1.0,14.534441853748634,4
1,10,2,840.0,200.0,-10.6,-4.8,11.636150566231086,5
1,10,3,840.0,280.0,-6.8,-3.8,7.789736837660178,5
1,10,4,840.0,360.0,-5.75,-4.0,7.00446286306095,4
1,10,5,840.0,440.0,-7.666666666666667,-3.6666666666666665,8.498365855987975,3
1,10,6,840.0,520.0,-7.5,-1.0,7.566372975210778,4
1,10,7,840.0,600.0,-7.75,-2.25,8.070006195784487,4
1,10,10,840.0,840.0,-1.0,-1.6666666666666667,1.9436506316151003,3
1,10,11,840.0,920.0,1.6666666666666667,-2.3333333333333335,2.8674417556808756,3
1,11,1,920.0,120.0,-10.75,-4.75,11.75265927354316,4
1,11,2,920.0,200.0,-9.4,-5.8,11.045361017187261,5
1,11,3,920.0,280.0,-7.2,-5.8,9.245539465060975,5
1,11,4,920.0,360.0,-6.5,-3.0,7.158910531638177,4
1,11,5,920.0,440.0,-9.0,-7.666666666666667,11.8227652339788,3
1,11,6,920.0,520.0,-5.6,-2.8,6.260990336999411,5
1,11,10,920.0,840.0,-3.3333333333333335,-3.6666666666666665,4.955356249106169,3
1,12,1,1000.0,120.0,-9.333333333333334,-3.3333333333333335,9.910712498212337,3
1,12,2,1000.0,200.0,-9.333333333333334,-5.0,10.588253449512395,3
1,12,3,1000.0,280.0,-8.25,-4.75,9.519716382329886,4
1,12,4,1000.0,360.0,-6.0,-5.25,7.9726093595509875,4
1,12,5,1000.0,440.0,-5.0,-4.4,6.660330322138685,5
1,12,6,1000.0,520.0,-6.0,-5.2,7.939773296511683,5
1,12,7,1000.0,600.0,-6.0,-4.333333333333333,7.401201103724839,3
1,12,8,1000.0,680.0,-4.666666666666667,-2.6666666666666665,5.3748384988657,3
1,12,9,1000.0,760.0,-6.333333333333333,-4.0,7.49073501808141,3
1,12,10,1000.0,840.0,-5.666666666666667,-3.6666666666666665,6.749485577105529,3
1,13,2,1080.0,200.0,-8.666666666666666,-3.6666666666666665,9.410396142328736,3
1,13,3,1080.0,280.0,-6.5,-3.5,7.3824115301167,4
1,13,4,1080.0,360.0,-5.333333333333333,-4.0,6.666666666666667,3
1,13,5,1080.0,440.0,-3.0,-4.2,5.1613951602255765,5
1,13,6,1080.0,520.0,-4.333333333333333,-5.0,6.616477747093069,3
1,13,7,1080.0,600.0,-4.333333333333333,-3.3333333333333335,5.467073155618908,3
1,13,8,1080.0,680.0,-4.5,-1.5,4.743416490252569,4
1,13,9,1080.0,760.0,-5.5,-0.25,5.50567888638631,4
1,13,11,1080.0,920.0,-6.666666666666667,0.3333333333333333,6.674994798166929,3
1,14,1,1160.0,120.0,-5.0,-3.8,6.2801273872430325,5
1,14,2,1160.0,200.0,-6.333333333333333,-4.0,7.49073501808141,3
1,14,4,1160.0,360.0,-3.75,-1.75,4.138236339311712,4
1,14,5,1160.0,440.0,-4.333333333333333,-1.3333333333333333,4.533823502911814,3
1,14,6,1160.0,520.0,-3.3333333333333335,-1.0,3.4801021696368504,3
1,14,7,1160.0,600.0,-2.6666666666666665,-0.6666666666666666,2.748737083745107,3
1,14,8,1160.0,680.0,-3.5,0.75,3.5794552658190883,4
1,14,10,1160.0,840.0,-3.6666666666666665,3.0,4.737556801183965,3
1,15,2,1240.0,200.0,-6.0,-3.3333333333333335,6.863753427324667,3
1,15,3,1240.0,280.0,-4.5,-1.75,4.828301978956992,4
1,15,4,1240.0,360.0,-3.0,-1.75,3.473110997362451,4
1,15,5,1240.0,440.0,-0.6666666666666666,-2.3333333333333335,2.42670329642684,3
1,15,6,1240.0,520.0,-2.6666666666666665,0.0,2.6666666666666665,3
1,15,7,1240.0,600.0,-2.0,1.5,2.5,4
1,15,8,1240.0,680.0,-1.6666666666666667,2.6666666666666665,3.1446603773522015,3
1,15,9,1240.0,760.0,-3.2,4.4,5.440588203494178,5
1,15,11,1240.0,920.0,-3.0,3.6666666666666665,4.737556801183965,3
1,16,2,1320.0,200.0,-5.0,-3.8,6.2801273872430325,5
1,16,3,1320.0,280.0,-3.5,-1.75,3.913118960624632,4
1,16,4,1320.0,360.0,6.0,0.75,6.046693311223912,4
1,16,5,1320.0,440.0,3.0,-1.5,3.3541019662496847,4
1,16,6,1320.0,520.0,-3.25,-0.25,3.2596012026013246,4
1,16,7,1320.0,600.0,-2.75,1.5,3.132491021535417,4
1,16,8,1320.0,680.0,-3.3333333333333335,3.6666666666666665,4.955356249106169,3
1,16,9,1320.0,760.0,-3.0,4.5,5.408326913195984,4
1,16,10,1320.0,840.0,-1.0,6.333333333333333,6.411794687223781,3
1,17,2,1400.0,200.0,-4.666666666666667,-5.666666666666667,7.340905181848414,3
1,17,3,1400.0,280.0,-4.25,-4.25,6.010407640085654,4
1,17,4,1400.0,360.0,-4.0,-2.0,4.47213595499958,3
1,17,5,1400.0,440.0,-3.3333333333333335,-1.3333333333333333,3.5901098714230026,3
1,17,6,1400.0,520.0,-2.6666666666666665,0.6666666666666666,2.748737083745107,3
1,17,7,1400.0,600.0,-3.0,2.0,3.605551275463989,3
1,17,8,1400.0,680.0,-4.0,2.6666666666666665,4.8074017006186525,3
1,17,9,1400.0,760.0,-2.3333333333333335,2.6666666666666665,3.5433819375782165,3
1,17,10,1400.0,840.0,2.0,4.75,5.153882032022076,4
1,17,11,1400.0,920.0,2.5,5.25,5.814851674806504,4
1,18,2,1480.0,200.0,-3.6666666666666665,-3.3333333333333335,4.955356249106169,3
1,18,3,1480.0,280.0,-4.2,-4.4,6.082762530298219,5
1,18,4,1480.0,360.0,-3.0,-2.25,3.75,4
1,18,5,1480.0,440.0,-2.5,-1.25,2.7950849718747373,4
1,18,6,1480.0,520.0,-1.5,-0.5,1.5811388300841898,4
1,18,7,1480.0,600.0,-2.0,1.2,2.33238075793812,5
1,18,8,1480.0,680.0,-1.3333333333333333,3.0,3.2829526005987018,3
1,18,9,1480.0,760.0,0.75,1.25,1.4577379737113252,4
1,18,11,1480.0,920.0,3.3333333333333335,2.3333333333333335,4.068851871911234,3
1,19,6,1560.0,520.0,0.5,-1.75,1.8200274723201295,4
1,19,7,1560.0,600.0,0.0,-1.3333333333333333,1.3333333333333333,3
1,19,8,1560.0,680.0,-2.3333333333333335,-1.0,2.5385910352879697,3
1,19,9,1560.0,760.0,2.0,-0.75,2.1360009363293826,4
1,19,10,1560.0,840.0,2.0,-3.0,3.605551275463989,3
1,19,11,1560.0,920.0,2.0,1.3333333333333333,2.4037008503093262,3
2,0,4,40.0,360.0,-1.75,-0.25,1.7677669529663689,4
2,0,5,40.0,440.0,-4.333333333333333,-0.6666666666666666,4.384315479321968,3
2,0,6,40.0,520.0,-0.75,-3.5,3.5794552658190883,4
2,0,7,40.0,600.0,-0.3333333333333333,0.3333333333333333,0.4714045207910317,3
2,0,8,40.0,680.0,-0.6666666666666666,-1.3333333333333333,1.4907119849998598,3
2,0,9,40.0,760.0,2.5,-3.75,4.5069390943299865,4
2,0,11,40.0,920.0,-0.6666666666666666,0.0,0.6666666666666666,3
2,1,4,120.0,360.0,0.75,-2.5,2.6100766272276377,4
2,1,5,120.0,440.0,-0.6666666666666666,-4.5,4.549114687985393,6
2,1,6,120.0,520.0,-0.8,-4.4,4.47213595499958,5
2,1,7,120.0,600.0,-1.0,-1.8,2.0591260281974,5
2,1,8,120.0,680.0,-1.0,-2.5,2.692582403567252,4
2,1,9,120.0,760.0,-1.6,-1.6,2.2627416997969525,5
2,1,10,120.0,840.0,-4.333333333333333,-0.6666666666666666,4.384315479321968,3
2,1,11,120.0,920.0,-4.333333333333333,0.6666666666666666,4.384315479321968,3
2,2,2,200.0,200.0,2.6666666666666665,-4.333333333333333,5.088112507491249,3
2,2,3,200.0,280.0,2.5,-3.25,4.100304866714182,4
2,2,5,200.0,440.0,-1.1666666666666667,-3.0,3.2188679859713276,6
2,2,6,200.0,520.0,1.25,-6.75,6.864765108872991,4
2,2,7,200.0,600.0,0.0,-1.6666666666666667,1.6666666666666667,3
2,2,8,200.0,680.0,-1.0,-1.3333333333333333,1.6666666666666667,3
2,2,9,200.0,760.0,-2.6666666666666665,-1.0,2.848001248439177,3
2,2,10,200.0,840.0,-5.75,-0.25,5.755432216610669,4
2,2,11,200.0,920.0,-5.0,1.3333333333333333,5.174724898753341,3
2,3,1,280.0,120.0,3.0,-2.2,3.7202150475476548,5
2,3,2,280.0,200.0,2.0,-1.5714285714285714,2.543499116394979,7
2,3,3,280.0,280.0,-2.0,1.0,2.23606797749979,3
2,3,4,280.0,360.0,2.5,-2.0,3.2015621187164243,4
2,3,8,280.0,680.0,2.25,0.25,2.2638462845343543,4
2,3,9,280.0,760.0,-1.5,1.5,2.1213203435596424,4
2,3,10,280.0,840.0,-4.0,1.0,4.123105625617661,3
2,4,1,360.0,120.0,1.25,-0.75,1.4577379737113252,4
2,4,2,360.0,200.0,1.5,-0.3333333333333333,1.536590742882148,6
2,4,3,360.0,280.0,2.8,-1.4,3.1304951684997055,5
2,4,4,360.0,360.0,4.25,-5.75,7.1501748230375455,4
2,4,5,360.0,440.0,1.6666666666666667,-2.6666666666666665,3.1446603773522015,3
2,4,6,360.0,520.0,0.75,-1.25,1.4577379737113252,4
2,4,7,360.0,600.0,2.6666666666666665,1.0,2.848001248439177,3
2,4,9,360.0,760.0,1.25,2.25,2.57390753524675,4
2,4,10,360.0,840.0,2.0,3.0,3.605551275463989,3
2,4,11,360.0,920.0,-0.5,3.25,3.2882366094914763,4
2,5,1,440.0,120.0,3.2,-0.8,3.298484500494129,5
2,5,2,440.0,200.0,2.4285714285714284,-0.5714285714285714,2.4948927423675684,7
2,5,3,440.0,280.0,3.0,-1.4,3.3105890714493698,5
2,5,4,440.0,360.0,5.333333333333333,-3.6666666666666665,6.472162612982533,3
2,5,5,440.0,440.0,1.6666666666666667,-2.0,2.6034165586355518,3
2,5,6,440.0,520.0,3.5,0.75,3.5794552658190883,4
2,5,7,440.0,600.0,3.0,2.0,3.605551275463989,4
2,5,8,440.0,680.0,2.3333333333333335,2.0,3.0731814857642963,3
2,6,1,520.0,120.0,2.8333333333333335,-2.1666666666666665,3.5668224265054493,6
2,6,2,520.0,200.0,4.166666666666667,0.3333333333333333,4.179978734661485,6
2,6,3,520.0,280.0,2.6666666666666665,-0.3333333333333333,2.6874192494328497,6
2,6,5,520.0,440.0,3.0,-2.75,4.0697051490249265,4
2,6,6,520.0,520.0,5.333333333333333,-1.0,5.426273532033235,3
2,6,7,520.0,600.0,5.0,0.6666666666666666,5.044248650140519,3
2,6,8,520.0,680.0,4.666666666666667,2.6666666666666665,5.3748384988657,3
2,6,9,520.0,760.0,3.5,2.75,4.451123453691214,4
2,6,10,520.0,840.0,9.75,5.0,10.957303500405564,4
2,6,11,520.0,920.0,8.666666666666666,2.6666666666666665,9.067647005823629,3
2,7,1,600.0,120.0,2.4,-1.6,2.8844410203711917,5
2,7,2,600.0,200.0,4.25,0.875,4.339138739427446,8
2,7,3,600.0,280.0,4.142857142857143,0.2857142857142857,4.15269767249961,7
2,7,4,600.0,360.0,3.8,-1.4,4.049691346263317,5
2,7,6,600.0,520.0,2.6666666666666665,0.6666666666666666,2.748737083745107,3
2,7,7,600.0,600.0,4.666666666666667,0.0,4.666666666666667,3
2,7,8,600.0,680.0,0.6666666666666666,-3.3333333333333335,3.39934634239519,3
2,7,9,600.0,760.0,6.0,3.0,6.708203932499369,3
2,8,1,680.0,120.0,-0.16666666666666666,-0.8333333333333334,0.8498365855987975,6
2,8,2,680.0,200.0,2.875,0.625,2.942150573984955,8
2,8,3,680.0,280.0,5.6,0.2,5.60357029044876,5
2,8,4,680.0,360.0,4.0,-0.3333333333333333,4.013864859597431,3
2,8,5,680.0,440.0,2.3333333333333335,0.0,2.3333333333333335,3
2,8,6,680.0,520.0,2.3333333333333335,1.6666666666666667,2.8674417556808756,3
2,8,7,680.0,600.0,3.25,-0.5,3.2882366094914763,4
2,8,9,680.0,760.0,7.0,2.0,7.280109889280518,4
2,8,10,680.0,840.0,11.333333333333334,2.0,11.508451001088046,3
2,9,1,760.0,120.0,1.5,-0.5,1.5811388300841898,6
2,9,2,760.0,200.0,3.0,1.5714285714285714,3.386648454608485,7
2,9,3,760.0,280.0,4.714285714285714,0.5714285714285714,4.7487914681699035,7
2,9,4,760.0,360.0,3.3333333333333335,1.0,3.4801021696368504,3
2,9,5,760.0,440.0,1.6666666666666667,0.0,1.6666666666666667,3
